county,office,district,candidate,incumbent,party,votes,pct
CASS,ATTORNEY GENERAL,,Total,,,9941,
CASS,COMPTROLLER OF PUBLIC ACCOUNTS,,GLENN HEGAR,TRUE,REP,8325,84.01
CASS,COMPTROLLER OF PUBLIC ACCOUNTS,,V. ALONZO ECHEVARRIA-GARZA,FALSE,LIB,81,0.82
CASS,COMPTROLLER OF PUBLIC ACCOUNTS,,JANET T. DUDDING,FALSE,DEM,1503,15.17
CASS,COMPTROLLER OF PUBLIC ACCOUNTS,,Total,,,9909,
CASS,COMMISSIONER OF THE GENERAL LAND OFFICE,,DAWN BUCKINGHAM,FALSE,REP,8350,84.35
CASS,COMMISSIONER OF THE GENERAL LAND OFFICE,,CARRIE EVELYN MENGER,FALSE,WI,2,0.02
CASS,COMMISSIONER OF THE GENERAL LAND OFFICE,,JAY KLEBERG,FALSE,DEM,1488,15.03
CASS,COMMISSIONER OF THE GENERAL LAND OFFICE,,"ALFRED MOLISON, JR",FALSE,GRE,59,0.6
CASS,COMMISSIONER OF THE GENERAL LAND OFFICE,,Total,,,9899,
CASS,COMMISSIONER OF AGRICULTURE,,SID MILLER,TRUE,REP,8353,84.41
CASS,COMMISSIONER OF AGRICULTURE,,SUSAN HAYS,FALSE,DEM,1543,15.59
CASS,COMMISSIONER OF AGRICULTURE,,Total,,,9896,
CASS,RAILROAD COMMISSIONER,,JAIME ANDRES DIEZ,FALSE,LIB,105,1.06
CASS,RAILROAD COMMISSIONER,,HUNTER WAYNE CROW,FALSE,GRE,65,0.66
CASS,RAILROAD COMMISSIONER,,WAYNE CHRISTIAN,TRUE,REP,8265,83.54
CASS,RAILROAD COMMISSIONER,,LUKE WARFORD,FALSE,DEM,1458,14.74
CASS,RAILROAD COMMISSIONER,,Total,,,9893,
CASS,"JUSTICE, SUPREME COURT, PLACE 3",,DEBRA LEHRMANN,TRUE,REP,8265,83.45
CASS,"JUSTICE, SUPREME COURT, PLACE 3",,ERIN A. NOWELL,FALSE,DEM,1514,15.29
CASS,"JUSTICE, SUPREME COURT, PLACE 3",,THOMAS EDWARD OXFORD,FALSE,LIB,125,1.26
CASS,"JUSTICE, SUPREME COURT, PLACE 3",,Total,,,9904,
CASS,"JUSTICE, SUPREME COURT, PLACE 5",,AMANDA REICHEK,FALSE,DEM,1524,15.41
CASS,"JUSTICE, SUPREME COURT, PLACE 5",,REBECA HUDDLE,TRUE,REP,8364,84.59
CASS,"JUSTICE, SUPREME COURT, PLACE 5",,Total,,,9888,
CASS,"JUSTICE, SUPREME COURT, PLACE 9",,JULIA MALDONADO,FALSE,DEM,1516,15.35
CASS,"JUSTICE, SUPREME COURT, PLACE 9",,EVAN YOUNG,TRUE,REP,8361,84.65
CASS,"JUSTICE, SUPREME COURT, PLACE 9",,Total,,,9877,
CASS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,SCOTT WALKER,TRUE,REP,8348,84.32
CASS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,DANA HUFFMAN,FALSE,DEM,1552,15.68
CASS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,Total,,,9900,
CASS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,"JESSE F. MCCLURE, III",TRUE,REP,8300,84.55
CASS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,ROBERT JOHNSON,FALSE,DEM,1517,15.45
CASS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,Total,,,9817,
CASTRO,U. S. REPRESENTATIVE,19,JODEY C. ARRINGTON,TRUE,REP,1244,87.92
CASTRO,U. S. REPRESENTATIVE,19,NATHAN LEWIS,FALSE,IND,171,12.08
CASTRO,U. S. REPRESENTATIVE,19,Total,,,1415,
CASTRO,GOVERNOR,,JACQUELINE ABERNATHY,FALSE,WI,0,0.0
CASTRO,GOVERNOR,,MARK V GOLOBY,FALSE,WI,0,0.0
CASTRO,GOVERNOR,,DELILAH BARRIOS,FALSE,GRE,11,0.74
CASTRO,GOVERNOR,,MARK TIPPETTS,FALSE,LIB,17,1.14
CASTRO,GOVERNOR,,BETO O'ROURKE,FALSE,DEM,239,16.01
CASTRO,GOVERNOR,,GREG ABBOTT,TRUE,REP,1226,82.12
CASTRO,GOVERNOR,,Total,,,1493,
CASTRO,LIEUTENANT GOVERNOR,,SHANNA STEELE,FALSE,LIB,22,1.5
CASTRO,LIEUTENANT GOVERNOR,,MIKE COLLIER,FALSE,DEM,272,18.53
CASTRO,LIEUTENANT GOVERNOR,,DAN PATRICK,TRUE,REP,1174,79.97
CASTRO,LIEUTENANT GOVERNOR,,Total,,,1468,
CASTRO,ATTORNEY GENERAL,,KEN PAXTON,TRUE,REP,1175,79.93
CASTRO,ATTORNEY GENERAL,,ROCHELLE MERCEDES GARZA,FALSE,DEM,274,18.64
CASTRO,ATTORNEY GENERAL,,MARK ASH,FALSE,LIB,21,1.43
CASTRO,ATTORNEY GENERAL,,Total,,,1470,
CASTRO,COMPTROLLER OF PUBLIC ACCOUNTS,,V. ALONZO ECHEVARRIA-GARZA,FALSE,LIB,35,2.41
CASTRO,COMPTROLLER OF PUBLIC ACCOUNTS,,GLENN HEGAR,TRUE,REP,1186,81.51
CASTRO,COMPTROLLER OF PUBLIC ACCOUNTS,,JANET T. DUDDING,FALSE,DEM,234,16.08
CASTRO,COMPTROLLER OF PUBLIC ACCOUNTS,,Total,,,1455,
CASTRO,COMMISSIONER OF THE GENERAL LAND OFFICE,,CARRIE EVELYN MENGER,FALSE,WI,0,0.0
CASTRO,COMMISSIONER OF THE GENERAL LAND OFFICE,,JAY KLEBERG,FALSE,DEM,243,16.96
CASTRO,COMMISSIONER OF THE GENERAL LAND OFFICE,,"ALFRED MOLISON, JR",FALSE,GRE,17,1.19
CASTRO,COMMISSIONER OF THE GENERAL LAND OFFICE,,DAWN BUCKINGHAM,FALSE,REP,1173,81.86
CASTRO,COMMISSIONER OF THE GENERAL LAND OFFICE,,Total,,,1433,
CASTRO,COMMISSIONER OF AGRICULTURE,,SID MILLER,TRUE,REP,1189,81.66
CASTRO,COMMISSIONER OF AGRICULTURE,,SUSAN HAYS,FALSE,DEM,267,18.34
CASTRO,COMMISSIONER OF AGRICULTURE,,Total,,,1456,
CASTRO,RAILROAD COMMISSIONER,,LUKE WARFORD,FALSE,DEM,232,16.13
CASTRO,RAILROAD COMMISSIONER,,HUNTER WAYNE CROW,FALSE,GRE,7,0.49
CASTRO,RAILROAD COMMISSIONER,,WAYNE CHRISTIAN,TRUE,REP,1162,80.81
CASTRO,RAILROAD COMMISSIONER,,JAIME ANDRES DIEZ,FALSE,LIB,37,2.57
CASTRO,RAILROAD COMMISSIONER,,Total,,,1438,
CASTRO,"JUSTICE, SUPREME COURT, PLACE 3",,THOMAS EDWARD OXFORD,FALSE,LIB,22,1.53
CASTRO,"JUSTICE, SUPREME COURT, PLACE 3",,DEBRA LEHRMANN,TRUE,REP,1173,81.46
CASTRO,"JUSTICE, SUPREME COURT, PLACE 3",,ERIN A. NOWELL,FALSE,DEM,245,17.01
CASTRO,"JUSTICE, SUPREME COURT, PLACE 3",,Total,,,1440,
CASTRO,"JUSTICE, SUPREME COURT, PLACE 5",,AMANDA REICHEK,FALSE,DEM,251,17.44
CASTRO,"JUSTICE, SUPREME COURT, PLACE 5",,REBECA HUDDLE,TRUE,REP,1188,82.56
CASTRO,"JUSTICE, SUPREME COURT, PLACE 5",,Total,,,1439,
CASTRO,"JUSTICE, SUPREME COURT, PLACE 9",,EVAN YOUNG,TRUE,REP,1169,81.24
CASTRO,"JUSTICE, SUPREME COURT, PLACE 9",,JULIA MALDONADO,FALSE,DEM,270,18.76
CASTRO,"JUSTICE, SUPREME COURT, PLACE 9",,Total,,,1439,
CASTRO,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,DANA HUFFMAN,FALSE,DEM,250,17.43
CASTRO,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,SCOTT WALKER,TRUE,REP,1184,82.57
CASTRO,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,Total,,,1434,
CASTRO,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,"JESSE F. MCCLURE, III",TRUE,REP,1168,81.68
CASTRO,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,ROBERT JOHNSON,FALSE,DEM,262,18.32
CASTRO,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,Total,,,1430,
CHAMBERS,U. S. REPRESENTATIVE,14,RANDY WEBER,TRUE,REP,0,0.0
CHAMBERS,U. S. REPRESENTATIVE,14,MIKAL WILLIAMS,FALSE,DEM,0,0.0
CHAMBERS,U. S. REPRESENTATIVE,14,Total,,,0,
CHAMBERS,U. S. REPRESENTATIVE,36,JON HAIRE,FALSE,DEM,2427,15.48
CHAMBERS,U. S. REPRESENTATIVE,36,BRIAN BABIN,TRUE,REP,13248,84.52
CHAMBERS,U. S. REPRESENTATIVE,36,Total,,,15675,
CHAMBERS,GOVERNOR,,MARK TIPPETTS,FALSE,LIB,183,1.16
CHAMBERS,GOVERNOR,,BETO O'ROURKE,FALSE,DEM,2559,16.26
CHAMBERS,GOVERNOR,,GREG ABBOTT,TRUE,REP,12964,82.38
CHAMBERS,GOVERNOR,,JACQUELINE ABERNATHY,FALSE,WI,0,0.0
CHAMBERS,GOVERNOR,,DELILAH BARRIOS,FALSE,GRE,28,0.18
CHAMBERS,GOVERNOR,,MARK V GOLOBY,FALSE,WI,2,0.01
CHAMBERS,GOVERNOR,,Total,,,15736,
CHAMBERS,LIEUTENANT GOVERNOR,,MIKE COLLIER,FALSE,DEM,2561,16.31
CHAMBERS,LIEUTENANT GOVERNOR,,DAN PATRICK,TRUE,REP,12765,81.3
CHAMBERS,LIEUTENANT GOVERNOR,,SHANNA STEELE,FALSE,LIB,375,2.39
CHAMBERS,LIEUTENANT GOVERNOR,,Total,,,15701,
CHAMBERS,ATTORNEY GENERAL,,KEN PAXTON,TRUE,REP,12819,81.86
CHAMBERS,ATTORNEY GENERAL,,ROCHELLE MERCEDES GARZA,FALSE,DEM,2492,15.91
CHAMBERS,ATTORNEY GENERAL,,MARK ASH,FALSE,LIB,349,2.23
CHAMBERS,ATTORNEY GENERAL,,Total,,,15660,
CHAMBERS,COMPTROLLER OF PUBLIC ACCOUNTS,,JANET T. DUDDING,FALSE,DEM,2328,14.88
CHAMBERS,COMPTROLLER OF PUBLIC ACCOUNTS,,GLENN HEGAR,TRUE,REP,13055,83.47
CHAMBERS,COMPTROLLER OF PUBLIC ACCOUNTS,,V. ALONZO ECHEVARRIA-GARZA,FALSE,LIB,257,1.64
CHAMBERS,COMPTROLLER OF PUBLIC ACCOUNTS,,Total,,,15640,
CHAMBERS,COMMISSIONER OF THE GENERAL LAND OFFICE,,DAWN BUCKINGHAM,FALSE,REP,13074,83.91
CHAMBERS,COMMISSIONER OF THE GENERAL LAND OFFICE,,JAY KLEBERG,FALSE,DEM,2357,15.13
CHAMBERS,COMMISSIONER OF THE GENERAL LAND OFFICE,,"ALFRED MOLISON, JR",FALSE,GRE,150,0.96
CHAMBERS,COMMISSIONER OF THE GENERAL LAND OFFICE,,CARRIE EVELYN MENGER,FALSE,WI,0,0.0
CHAMBERS,COMMISSIONER OF THE GENERAL LAND OFFICE,,Total,,,15581,
CHAMBERS,COMMISSIONER OF AGRICULTURE,,SUSAN HAYS,FALSE,DEM,2505,16.02
CHAMBERS,COMMISSIONER OF AGRICULTURE,,SID MILLER,TRUE,REP,13127,83.98
CHAMBERS,COMMISSIONER OF AGRICULTURE,,Total,,,15632,
CHAMBERS,RAILROAD COMMISSIONER,,HUNTER WAYNE CROW,FALSE,GRE,105,0.67
CHAMBERS,RAILROAD COMMISSIONER,,JAIME ANDRES DIEZ,FALSE,LIB,285,1.83
CHAMBERS,RAILROAD COMMISSIONER,,LUKE WARFORD,FALSE,DEM,2264,14.51
CHAMBERS,RAILROAD COMMISSIONER,,WAYNE CHRISTIAN,TRUE,REP,12952,82.99
CHAMBERS,RAILROAD COMMISSIONER,,Total,,,15606,
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 3",,THOMAS EDWARD OXFORD,FALSE,LIB,262,1.68
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 3",,ERIN A. NOWELL,FALSE,DEM,2375,15.2
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 3",,DEBRA LEHRMANN,TRUE,REP,12987,83.12
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 3",,Total,,,15624,
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 5",,REBECA HUDDLE,TRUE,REP,13126,84.12
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 5",,AMANDA REICHEK,FALSE,DEM,2478,15.88
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 5",,Total,,,15604,
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 9",,EVAN YOUNG,TRUE,REP,13077,83.87
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 9",,JULIA MALDONADO,FALSE,DEM,2515,16.13
CHAMBERS,"JUSTICE, SUPREME COURT, PLACE 9",,Total,,,15592,
CHAMBERS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,DANA HUFFMAN,FALSE,DEM,2443,15.66
CHAMBERS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,SCOTT WALKER,TRUE,REP,13153,84.34
CHAMBERS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,Total,,,15596,
CHAMBERS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,"JESSE F. MCCLURE, III",TRUE,REP,13152,84.45
CHAMBERS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,ROBERT JOHNSON,FALSE,DEM,2421,15.55
CHAMBERS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,Total,,,15573,
CHAMBERS,"MEMBER, STATE BOARD OF EDUCATION",7,ALAN PYEATT,FALSE,LIB,315,2.02
CHAMBERS,"MEMBER, STATE BOARD OF EDUCATION",7,JULIE PICKREN,FALSE,REP,12908,82.8
CHAMBERS,"MEMBER, STATE BOARD OF EDUCATION",7,DAN HOCHMAN,FALSE,DEM,2366,15.18
CHAMBERS,"MEMBER, STATE BOARD OF EDUCATION",7,Total,,,15589,
CHAMBERS,STATE SENATOR,4,MISTY BISHOP,FALSE,DEM,2475,15.85
CHAMBERS,STATE SENATOR,4,BRANDON CREIGHTON,TRUE,REP,13143,84.15
CHAMBERS,STATE SENATOR,4,Total,,,15618,
CHAMBERS,STATE REPRESENTATIVE,23,KEITH G. HENRY,FALSE,DEM,2541,16.31
CHAMBERS,STATE REPRESENTATIVE,23,TERRI LEO-WILSON,FALSE,REP,13034,83.69
CHAMBERS,STATE REPRESENTATIVE,23,Total,,,15575,
CHAMBERS,"CHIEF JUSTICE, 1ST COURT OF APPEALS DISTRICT",,TED WOOD,FALSE,IND,283,1.82
CHAMBERS,"CHIEF JUSTICE, 1ST COURT OF APPEALS DISTRICT",,JULIE COUNTISS,FALSE,DEM,2320,14.9
CHAMBERS,"CHIEF JUSTICE, 1ST COURT OF APPEALS DISTRICT",,TERRY ADAMS,FALSE,REP,12964,83.28
CHAMBERS,"CHIEF JUSTICE, 1ST COURT OF APPEALS DISTRICT",,Total,,,15567,
CHAMBERS,"JUSTICE, 1ST COURT OF APPEALS DISTRICT, PLACE 4",,MIKE ENGELHART,FALSE,DEM,2470,15.88
CHAMBERS,"JUSTICE, 1ST COURT OF APPEALS DISTRICT, PLACE 4",,APRIL FARRIS,TRUE,REP,13080,84.12
CHAMBERS,"JUSTICE, 1ST COURT OF APPEALS DISTRICT, PLACE 4",,Total,,,15550,
CHAMBERS,"JUSTICE, 14TH COURT OF APPEALS DISTRICT, PLACE 2",,CHERÍ C. THOMAS,FALSE,DEM,2414,15.55
CHAMBERS,"JUSTICE, 14TH COURT OF APPEALS DISTRICT, PLACE 2",,KEVIN JEWELL,TRUE,REP,13112,84.45
CHAMBERS,"JUSTICE, 14TH COURT OF APPEALS DISTRICT, PLACE 2",,Total,,,15526,
CHAMBERS,"JUSTICE, 14TH COURT OF APPEALS DISTRICT, PLACE 9",,WILLIAM DEMOND,FALSE,DEM,2380,15.32
CHAMBERS,"JUSTICE, 14TH COURT OF APPEALS DISTRICT, PLACE 9",,RANDY WILSON,FALSE,REP,13153,84.68
CHAMBERS,"JUSTICE, 14TH COURT OF APPEALS DISTRICT, PLACE 9",,Total,,,15533,
CHEROKEE,GOVERNOR,,MARK TIPPETTS,FALSE,LIB,105,0.72
CHEROKEE,GOVERNOR,,MARK V GOLOBY,FALSE,WI,0,0.0
CHEROKEE,GOVERNOR,,JACQUELINE ABERNATHY,FALSE,WI,0,0.0
CHEROKEE,GOVERNOR,,DELILAH BARRIOS,FALSE,GRE,32,0.22
CHEROKEE,GOVERNOR,,BETO O'ROURKE,FALSE,DEM,2323,16.04
CHEROKEE,GOVERNOR,,GREG ABBOTT,TRUE,REP,12023,83.01
CHEROKEE,GOVERNOR,,Total,,,14483,
CHEROKEE,LIEUTENANT GOVERNOR,,SHANNA STEELE,FALSE,LIB,220,1.53
CHEROKEE,LIEUTENANT GOVERNOR,,MIKE COLLIER,FALSE,DEM,2425,16.82
CHEROKEE,LIEUTENANT GOVERNOR,,DAN PATRICK,TRUE,REP,11769,81.65
CHEROKEE,LIEUTENANT GOVERNOR,,Total,,,14414,
CHEROKEE,ATTORNEY GENERAL,,ROCHELLE MERCEDES GARZA,FALSE,DEM,2412,16.78
CHEROKEE,ATTORNEY GENERAL,,MARK ASH,FALSE,LIB,274,1.91
CHEROKEE,ATTORNEY GENERAL,,KEN PAXTON,TRUE,REP,11688,81.31
CHEROKEE,ATTORNEY GENERAL,,Total,,,14374,
CHEROKEE,COMPTROLLER OF PUBLIC ACCOUNTS,,GLENN HEGAR,TRUE,REP,11873,82.8
CHEROKEE,COMPTROLLER OF PUBLIC ACCOUNTS,,V. ALONZO ECHEVARRIA-GARZA,FALSE,LIB,163,1.14
CHEROKEE,COMPTROLLER OF PUBLIC ACCOUNTS,,JANET T. DUDDING,FALSE,DEM,2304,16.07
CHEROKEE,COMPTROLLER OF PUBLIC ACCOUNTS,,Total,,,14340,
CHEROKEE,COMMISSIONER OF THE GENERAL LAND OFFICE,,"ALFRED MOLISON, JR",FALSE,GRE,99,0.69
CHEROKEE,COMMISSIONER OF THE GENERAL LAND OFFICE,,CARRIE EVELYN MENGER,FALSE,WI,0,0.0
CHEROKEE,COMMISSIONER OF THE GENERAL LAND OFFICE,,JAY KLEBERG,FALSE,DEM,2518,17.65
CHEROKEE,COMMISSIONER OF THE GENERAL LAND OFFICE,,DAWN BUCKINGHAM,FALSE,REP,11653,81.66
CHEROKEE,COMMISSIONER OF THE GENERAL LAND OFFICE,,Total,,,14270,
CHEROKEE,COMMISSIONER OF AGRICULTURE,,SID MILLER,TRUE,REP,11892,82.98
CHEROKEE,COMMISSIONER OF AGRICULTURE,,SUSAN HAYS,FALSE,DEM,2439,17.02
CHEROKEE,COMMISSIONER OF AGRICULTURE,,Total,,,14331,
CHEROKEE,RAILROAD COMMISSIONER,,LUKE WARFORD,FALSE,DEM,2274,15.88
CHEROKEE,RAILROAD COMMISSIONER,,WAYNE CHRISTIAN,TRUE,REP,11797,82.39
CHEROKEE,RAILROAD COMMISSIONER,,JAIME ANDRES DIEZ,FALSE,LIB,185,1.29
CHEROKEE,RAILROAD COMMISSIONER,,HUNTER WAYNE CROW,FALSE,GRE,63,0.44
CHEROKEE,RAILROAD COMMISSIONER,,Total,,,14319,
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 3",,ERIN A. NOWELL,FALSE,DEM,2319,16.21
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 3",,THOMAS EDWARD OXFORD,FALSE,LIB,197,1.38
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 3",,DEBRA LEHRMANN,TRUE,REP,11792,82.42
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 3",,Total,,,14308,
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 5",,AMANDA REICHEK,FALSE,DEM,2374,16.64
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 5",,REBECA HUDDLE,TRUE,REP,11894,83.36
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 5",,Total,,,14268,
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 9",,EVAN YOUNG,TRUE,REP,11885,83.22
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 9",,JULIA MALDONADO,FALSE,DEM,2396,16.78
CHEROKEE,"JUSTICE, SUPREME COURT, PLACE 9",,Total,,,14281,
CHEROKEE,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,SCOTT WALKER,TRUE,REP,11895,83.21
CHEROKEE,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,DANA HUFFMAN,FALSE,DEM,2401,16.79
CHEROKEE,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,Total,,,14296,
CHEROKEE,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,ROBERT JOHNSON,FALSE,DEM,2390,16.77
CHEROKEE,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,"JESSE F. MCCLURE, III",TRUE,REP,11860,83.23
CHEROKEE,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,Total,,,14250,
CHEROKEE,STATE SENATOR,3,STEVE RUSSELL,FALSE,DEM,2181,15.19
CHEROKEE,STATE SENATOR,3,ROBERT NICHOLS,TRUE,REP,12000,83.56
CHEROKEE,STATE SENATOR,3,DESARAE LINDSEY,FALSE,LIB,180,1.25
CHEROKEE,STATE SENATOR,3,Total,,,14361,
CHEROKEE,STATE REPRESENTATIVE,8,R. EDWIN ADAMS,FALSE,LIB,1451,10.75
CHEROKEE,STATE REPRESENTATIVE,8,CODY HARRIS,TRUE,REP,12048,89.25
CHEROKEE,STATE REPRESENTATIVE,8,Total,,,13499,
CHILDRESS,U. S. REPRESENTATIVE,13,RONNY JACKSON,TRUE,REP,1575,90.62
CHILDRESS,U. S. REPRESENTATIVE,13,KATHLEEN BROWN,FALSE,DEM,163,9.38
CHILDRESS,U. S. REPRESENTATIVE,13,Total,,,1738,
CHILDRESS,GOVERNOR,,JACQUELINE ABERNATHY,FALSE,WI,0,0.0
CHILDRESS,GOVERNOR,,MARK V GOLOBY,FALSE,WI,0,0.0
CHILDRESS,GOVERNOR,,DELILAH BARRIOS,FALSE,GRE,7,0.4
CHILDRESS,GOVERNOR,,MARK TIPPETTS,FALSE,LIB,20,1.14
CHILDRESS,GOVERNOR,,BETO O'ROURKE,FALSE,DEM,162,9.25
CHILDRESS,GOVERNOR,,GREG ABBOTT,TRUE,REP,1562,89.21
CHILDRESS,GOVERNOR,,Total,,,1751,
CHILDRESS,LIEUTENANT GOVERNOR,,SHANNA STEELE,FALSE,LIB,39,2.26
CHILDRESS,LIEUTENANT GOVERNOR,,MIKE COLLIER,FALSE,DEM,166,9.6
CHILDRESS,LIEUTENANT GOVERNOR,,DAN PATRICK,TRUE,REP,1524,88.14
CHILDRESS,LIEUTENANT GOVERNOR,,Total,,,1729,
CHILDRESS,ATTORNEY GENERAL,,KEN PAXTON,TRUE,REP,1535,88.83
CHILDRESS,ATTORNEY GENERAL,,ROCHELLE MERCEDES GARZA,FALSE,DEM,169,9.78
CHILDRESS,ATTORNEY GENERAL,,MARK ASH,FALSE,LIB,24,1.39
CHILDRESS,ATTORNEY GENERAL,,Total,,,1728,
CHILDRESS,COMPTROLLER OF PUBLIC ACCOUNTS,,V. ALONZO ECHEVARRIA-GARZA,FALSE,LIB,30,1.75
CHILDRESS,COMPTROLLER OF PUBLIC ACCOUNTS,,GLENN HEGAR,TRUE,REP,1528,89.1
CHILDRESS,COMPTROLLER OF PUBLIC ACCOUNTS,,JANET T. DUDDING,FALSE,DEM,157,9.15
CHILDRESS,COMPTROLLER OF PUBLIC ACCOUNTS,,Total,,,1715,
CHILDRESS,COMMISSIONER OF THE GENERAL LAND OFFICE,,CARRIE EVELYN MENGER,FALSE,WI,0,0.0
CHILDRESS,COMMISSIONER OF THE GENERAL LAND OFFICE,,JAY KLEBERG,FALSE,DEM,164,9.57
CHILDRESS,COMMISSIONER OF THE GENERAL LAND OFFICE,,"ALFRED MOLISON, JR",FALSE,GRE,15,0.88
CHILDRESS,COMMISSIONER OF THE GENERAL LAND OFFICE,,DAWN BUCKINGHAM,FALSE,REP,1535,89.56
CHILDRESS,COMMISSIONER OF THE GENERAL LAND OFFICE,,Total,,,1714,
CHILDRESS,COMMISSIONER OF AGRICULTURE,,SID MILLER,TRUE,REP,1559,90.64
CHILDRESS,COMMISSIONER OF AGRICULTURE,,SUSAN HAYS,FALSE,DEM,161,9.36
CHILDRESS,COMMISSIONER OF AGRICULTURE,,Total,,,1720,
CHILDRESS,RAILROAD COMMISSIONER,,LUKE WARFORD,FALSE,DEM,140,8.16
CHILDRESS,RAILROAD COMMISSIONER,,HUNTER WAYNE CROW,FALSE,GRE,8,0.47
CHILDRESS,RAILROAD COMMISSIONER,,WAYNE CHRISTIAN,TRUE,REP,1533,89.39
CHILDRESS,RAILROAD COMMISSIONER,,JAIME ANDRES DIEZ,FALSE,LIB,34,1.98
CHILDRESS,RAILROAD COMMISSIONER,,Total,,,1715,
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 3",,THOMAS EDWARD OXFORD,FALSE,LIB,30,1.75
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 3",,DEBRA LEHRMANN,TRUE,REP,1530,89.37
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 3",,ERIN A. NOWELL,FALSE,DEM,152,8.88
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 3",,Total,,,1712,
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 5",,AMANDA REICHEK,FALSE,DEM,181,10.62
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 5",,REBECA HUDDLE,TRUE,REP,1524,89.38
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 5",,Total,,,1705,
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 9",,EVAN YOUNG,TRUE,REP,1539,90.05
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 9",,JULIA MALDONADO,FALSE,DEM,170,9.95
CHILDRESS,"JUSTICE, SUPREME COURT, PLACE 9",,Total,,,1709,
CHILDRESS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,DANA HUFFMAN,FALSE,DEM,166,9.72
CHILDRESS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,SCOTT WALKER,TRUE,REP,1542,90.28
CHILDRESS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",,Total,,,1708,
CHILDRESS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,"JESSE F. MCCLURE, III",TRUE,REP,1539,90.26
CHILDRESS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,ROBERT JOHNSON,FALSE,DEM,166,9.74
CHILDRESS,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",,Total,,,1705,
CLAY,U. S. REPRESENTATIVE,13,KATHLEEN BROWN,FALSE,DEM,444,9.98
CLAY,U. S. REPRESENTATIVE,13,RONNY JACKSON,TRUE,REP,4006,90.02
CLAY,U. S. REPRESENTATIVE,13,Total,,,4450,
CLAY,GOVERNOR,,DELILAH BARRIOS,FALSE,GRE,8,0.18
CLAY,GOVERNOR,,JACQUELINE ABERNATHY,FALSE,WI,0,0.0
CLAY,GOVERNOR,,BETO O'ROURKE,FALSE,DEM,393,8.76
