county,office,district,candidate,party,votes
MADISON,Railroad Commissioner,,Steve Brown,DEM,478
MADISON,Railroad Commissioner,,Ryan Sitton,REP,1858
MADISON,Railroad Commissioner,,OTHER,OTH,54
MARION,Railroad Commissioner,,Steve Brown,DEM,699
MARION,Railroad Commissioner,,Ryan Sitton,REP,1448
MARION,Railroad Commissioner,,OTHER,OTH,62
MARTIN,Railroad Commissioner,,Steve Brown,DEM,149
MARTIN,Railroad Commissioner,,Ryan Sitton,REP,887
MARTIN,Railroad Commissioner,,OTHER,OTH,67
MASON,Railroad Commissioner,,Steve Brown,DEM,226
MASON,Railroad Commissioner,,Ryan Sitton,REP,1036
MASON,Railroad Commissioner,,OTHER,OTH,81
MATAGORDA,Railroad Commissioner,,Steve Brown,DEM,1990
MATAGORDA,Railroad Commissioner,,Ryan Sitton,REP,4448
MATAGORDA,Railroad Commissioner,,OTHER,OTH,326
MAVERICK,Railroad Commissioner,,Steve Brown,DEM,3499
MAVERICK,Railroad Commissioner,,Ryan Sitton,REP,976
MAVERICK,Railroad Commissioner,,OTHER,OTH,655
MCCULLOCH,Railroad Commissioner,,Steve Brown,DEM,258
MCCULLOCH,Railroad Commissioner,,Ryan Sitton,REP,1365
MCCULLOCH,Railroad Commissioner,,OTHER,OTH,82
MCLENNAN,Railroad Commissioner,,Steve Brown,DEM,12656
MCLENNAN,Railroad Commissioner,,Ryan Sitton,REP,28731
MCLENNAN,Railroad Commissioner,,OTHER,OTH,1798
MCMULLEN,Railroad Commissioner,,Steve Brown,DEM,39
MCMULLEN,Railroad Commissioner,,Ryan Sitton,REP,193
MCMULLEN,Railroad Commissioner,,OTHER,OTH,9
MEDINA,Railroad Commissioner,,Steve Brown,DEM,2375
MEDINA,Railroad Commissioner,,Ryan Sitton,REP,6853
MEDINA,Railroad Commissioner,,OTHER,OTH,475
MENARD,Railroad Commissioner,,Steve Brown,DEM,62
MENARD,Railroad Commissioner,,Ryan Sitton,REP,389
MENARD,Railroad Commissioner,,OTHER,OTH,18
MIDLAND,Railroad Commissioner,,Steve Brown,DEM,2879
MIDLAND,Railroad Commissioner,,Ryan Sitton,REP,19441
MIDLAND,Railroad Commissioner,,OTHER,OTH,973
MILAM,Railroad Commissioner,,Steve Brown,DEM,1329
MILAM,Railroad Commissioner,,Ryan Sitton,REP,3275
MILAM,Railroad Commissioner,,OTHER,OTH,202
MILLS,Railroad Commissioner,,Steve Brown,DEM,147
MILLS,Railroad Commissioner,,Ryan Sitton,REP,1110
MILLS,Railroad Commissioner,,OTHER,OTH,54
MITCHELL,Railroad Commissioner,,Steve Brown,DEM,221
MITCHELL,Railroad Commissioner,,Ryan Sitton,REP,877
MITCHELL,Railroad Commissioner,,OTHER,OTH,63
MONTAGUE,Railroad Commissioner,,Steve Brown,DEM,878
MONTAGUE,Railroad Commissioner,,Ryan Sitton,REP,5382
MONTAGUE,Railroad Commissioner,,OTHER,OTH,330
MONTGOMERY,Railroad Commissioner,,Steve Brown,DEM,16132
MONTGOMERY,Railroad Commissioner,,Ryan Sitton,REP,83621
MONTGOMERY,Railroad Commissioner,,OTHER,OTH,3567
MOORE,Railroad Commissioner,,Steve Brown,DEM,306
MOORE,Railroad Commissioner,,Ryan Sitton,REP,2315
MOORE,Railroad Commissioner,,OTHER,OTH,113
MORRIS,Railroad Commissioner,,Steve Brown,DEM,1064
MORRIS,Railroad Commissioner,,Ryan Sitton,REP,1801
MORRIS,Railroad Commissioner,,OTHER,OTH,125
MOTLEY,Railroad Commissioner,,Steve Brown,DEM,20
MOTLEY,Railroad Commissioner,,Ryan Sitton,REP,326
MOTLEY,Railroad Commissioner,,OTHER,OTH,10
NACOGDOCHES,Railroad Commissioner,,Steve Brown,DEM,2666
NACOGDOCHES,Railroad Commissioner,,Ryan Sitton,REP,8664
NACOGDOCHES,Railroad Commissioner,,OTHER,OTH,400
NAVARRO,Railroad Commissioner,,Steve Brown,DEM,2186
NAVARRO,Railroad Commissioner,,Ryan Sitton,REP,6793
NAVARRO,Railroad Commissioner,,OTHER,OTH,354
NEWTON,Railroad Commissioner,,Steve Brown,DEM,818
NEWTON,Railroad Commissioner,,Ryan Sitton,REP,1887
NEWTON,Railroad Commissioner,,OTHER,OTH,103
NOLAN,Railroad Commissioner,,Steve Brown,DEM,557
NOLAN,Railroad Commissioner,,Ryan Sitton,REP,1797
NOLAN,Railroad Commissioner,,OTHER,OTH,165
NUECES,Railroad Commissioner,,Steve Brown,DEM,23050
NUECES,Railroad Commissioner,,Ryan Sitton,REP,28447
NUECES,Railroad Commissioner,,OTHER,OTH,3955
OCHILTREE,Railroad Commissioner,,Steve Brown,DEM,73
OCHILTREE,Railroad Commissioner,,Ryan Sitton,REP,1460
OCHILTREE,Railroad Commissioner,,OTHER,OTH,41
OLDHAM,Railroad Commissioner,,Steve Brown,DEM,47
OLDHAM,Railroad Commissioner,,Ryan Sitton,REP,482
OLDHAM,Railroad Commissioner,,OTHER,OTH,21
ORANGE,Railroad Commissioner,,Steve Brown,DEM,3869
ORANGE,Railroad Commissioner,,Ryan Sitton,REP,12414
ORANGE,Railroad Commissioner,,OTHER,OTH,591
PALO PINTO,Railroad Commissioner,,Steve Brown,DEM,1027
PALO PINTO,Railroad Commissioner,,Ryan Sitton,REP,4283
PALO PINTO,Railroad Commissioner,,OTHER,OTH,264
PANOLA,Railroad Commissioner,,Steve Brown,DEM,1098
PANOLA,Railroad Commissioner,,Ryan Sitton,REP,4453
PANOLA,Railroad Commissioner,,OTHER,OTH,149
PARKER,Railroad Commissioner,,Steve Brown,DEM,4833
PARKER,Railroad Commissioner,,Ryan Sitton,REP,25148
PARKER,Railroad Commissioner,,OTHER,OTH,1459
PARMER,Railroad Commissioner,,Steve Brown,DEM,152
PARMER,Railroad Commissioner,,Ryan Sitton,REP,1175
PARMER,Railroad Commissioner,,OTHER,OTH,57
PECOS,Railroad Commissioner,,Steve Brown,DEM,1023
PECOS,Railroad Commissioner,,Ryan Sitton,REP,1517
PECOS,Railroad Commissioner,,OTHER,OTH,287
POLK,Railroad Commissioner,,Steve Brown,DEM,2122
POLK,Railroad Commissioner,,Ryan Sitton,REP,7607
POLK,Railroad Commissioner,,OTHER,OTH,448
POTTER,Railroad Commissioner,,Steve Brown,DEM,2743
POTTER,Railroad Commissioner,,Ryan Sitton,REP,10041
POTTER,Railroad Commissioner,,OTHER,OTH,812
PRESIDIO,Railroad Commissioner,,Steve Brown,DEM,584
PRESIDIO,Railroad Commissioner,,Ryan Sitton,REP,244
PRESIDIO,Railroad Commissioner,,OTHER,OTH,78
RAINS,Railroad Commissioner,,Steve Brown,DEM,400
RAINS,Railroad Commissioner,,Ryan Sitton,REP,1901
RAINS,Railroad Commissioner,,OTHER,OTH,94
RANDALL,Railroad Commissioner,,Steve Brown,DEM,3366
RANDALL,Railroad Commissioner,,Ryan Sitton,REP,23362
RANDALL,Railroad Commissioner,,OTHER,OTH,1200
REAGAN,Railroad Commissioner,,Steve Brown,DEM,74
REAGAN,Railroad Commissioner,,Ryan Sitton,REP,379
REAGAN,Railroad Commissioner,,OTHER,OTH,23
REAL,Railroad Commissioner,,Steve Brown,DEM,145
REAL,Railroad Commissioner,,Ryan Sitton,REP,812
REAL,Railroad Commissioner,,OTHER,OTH,53
RED RIVER,Railroad Commissioner,,Steve Brown,DEM,712
RED RIVER,Railroad Commissioner,,Ryan Sitton,REP,1779
RED RIVER,Railroad Commissioner,,OTHER,OTH,113
REEVES,Railroad Commissioner,,Steve Brown,DEM,559
REEVES,Railroad Commissioner,,Ryan Sitton,REP,481
REEVES,Railroad Commissioner,,OTHER,OTH,105
REFUGIO,Railroad Commissioner,,Steve Brown,DEM,747
REFUGIO,Railroad Commissioner,,Ryan Sitton,REP,1095
REFUGIO,Railroad Commissioner,,OTHER,OTH,104
ROBERTS,Railroad Commissioner,,Steve Brown,DEM,18
ROBERTS,Railroad Commissioner,,Ryan Sitton,REP,300
ROBERTS,Railroad Commissioner,,OTHER,OTH,13
ROBERTSON,Railroad Commissioner,,Steve Brown,DEM,1906
ROBERTSON,Railroad Commissioner,,Ryan Sitton,REP,2807
ROBERTSON,Railroad Commissioner,,OTHER,OTH,178
ROCKWALL,Railroad Commissioner,,Steve Brown,DEM,3951
ROCKWALL,Railroad Commissioner,,Ryan Sitton,REP,15864
ROCKWALL,Railroad Commissioner,,OTHER,OTH,858
RUNNELS,Railroad Commissioner,,Steve Brown,DEM,288
RUNNELS,Railroad Commissioner,,Ryan Sitton,REP,1861
RUNNELS,Railroad Commissioner,,OTHER,OTH,102
RUSK,Railroad Commissioner,,Steve Brown,DEM,1932
RUSK,Railroad Commissioner,,Ryan Sitton,REP,8101
RUSK,Railroad Commissioner,,OTHER,OTH,300
SABINE,Railroad Commissioner,,Steve Brown,DEM,419
SABINE,Railroad Commissioner,,Ryan Sitton,REP,2174
SABINE,Railroad Commissioner,,OTHER,OTH,78
SAN AUGUSTINE,Railroad Commissioner,,Steve Brown,DEM,853
SAN AUGUSTINE,Railroad Commissioner,,Ryan Sitton,REP,1638
SAN AUGUSTINE,Railroad Commissioner,,OTHER,OTH,94
SAN JACINTO,Railroad Commissioner,,Steve Brown,DEM,1613
SAN JACINTO,Railroad Commissioner,,Ryan Sitton,REP,4314
SAN JACINTO,Railroad Commissioner,,OTHER,OTH,276
SAN PATRICIO,Railroad Commissioner,,Steve Brown,DEM,3779
SAN PATRICIO,Railroad Commissioner,,Ryan Sitton,REP,6744
SAN PATRICIO,Railroad Commissioner,,OTHER,OTH,728
SAN SABA,Railroad Commissioner,,Steve Brown,DEM,150
SAN SABA,Railroad Commissioner,,Ryan Sitton,REP,1186
SAN SABA,Railroad Commissioner,,OTHER,OTH,65
SCHLEICHER,Railroad Commissioner,,Steve Brown,DEM,236
SCHLEICHER,Railroad Commissioner,,Ryan Sitton,REP,543
SCHLEICHER,Railroad Commissioner,,OTHER,OTH,51
SCURRY,Railroad Commissioner,,Steve Brown,DEM,329
SCURRY,Railroad Commissioner,,Ryan Sitton,REP,2354
SCURRY,Railroad Commissioner,,OTHER,OTH,112
SHACKELFORD,Railroad Commissioner,,Steve Brown,DEM,55
SHACKELFORD,Railroad Commissioner,,Ryan Sitton,REP,703
SHACKELFORD,Railroad Commissioner,,OTHER,OTH,30
SHELBY,Railroad Commissioner,,Steve Brown,DEM,1167
SHELBY,Railroad Commissioner,,Ryan Sitton,REP,3997
SHELBY,Railroad Commissioner,,OTHER,OTH,155
SHERMAN,Railroad Commissioner,,Steve Brown,DEM,53
SHERMAN,Railroad Commissioner,,Ryan Sitton,REP,468
SHERMAN,Railroad Commissioner,,OTHER,OTH,42
SMITH,Railroad Commissioner,,Steve Brown,DEM,10569
SMITH,Railroad Commissioner,,Ryan Sitton,REP,35847
SMITH,Railroad Commissioner,,OTHER,OTH,1635
SOMERVELL,Railroad Commissioner,,Steve Brown,DEM,338
SOMERVELL,Railroad Commissioner,,Ryan Sitton,REP,1729
SOMERVELL,Railroad Commissioner,,OTHER,OTH,100
STARR,Railroad Commissioner,,Steve Brown,DEM,3810
STARR,Railroad Commissioner,,Ryan Sitton,REP,808
STARR,Railroad Commissioner,,OTHER,OTH,307
STEPHENS,Railroad Commissioner,,Steve Brown,DEM,205
STEPHENS,Railroad Commissioner,,Ryan Sitton,REP,1650
STEPHENS,Railroad Commissioner,,OTHER,OTH,52
STERLING,Railroad Commissioner,,Steve Brown,DEM,35
STERLING,Railroad Commissioner,,Ryan Sitton,REP,395
STERLING,Railroad Commissioner,,OTHER,OTH,19
STONEWALL,Railroad Commissioner,,Steve Brown,DEM,108
STONEWALL,Railroad Commissioner,,Ryan Sitton,REP,237
STONEWALL,Railroad Commissioner,,OTHER,OTH,15
SUTTON,Railroad Commissioner,,Steve Brown,DEM,108
SUTTON,Railroad Commissioner,,Ryan Sitton,REP,590
SUTTON,Railroad Commissioner,,OTHER,OTH,33
SWISHER,Railroad Commissioner,,Steve Brown,DEM,396
SWISHER,Railroad Commissioner,,Ryan Sitton,REP,889
SWISHER,Railroad Commissioner,,OTHER,OTH,81
TARRANT,Railroad Commissioner,,Steve Brown,DEM,138025
TARRANT,Railroad Commissioner,,Ryan Sitton,REP,209754
TARRANT,Railroad Commissioner,,OTHER,OTH,17503
TAYLOR,Railroad Commissioner,,Steve Brown,DEM,3784
TAYLOR,Railroad Commissioner,,Ryan Sitton,REP,18034
TAYLOR,Railroad Commissioner,,OTHER,OTH,1184
TERRELL,Railroad Commissioner,,Steve Brown,DEM,142
TERRELL,Railroad Commissioner,,Ryan Sitton,REP,205
TERRELL,Railroad Commissioner,,OTHER,OTH,38
TERRY,Railroad Commissioner,,Steve Brown,DEM,412
TERRY,Railroad Commissioner,,Ryan Sitton,REP,1650
TERRY,Railroad Commissioner,,OTHER,OTH,134
THROCKMORTON,Railroad Commissioner,,Steve Brown,DEM,79
THROCKMORTON,Railroad Commissioner,,Ryan Sitton,REP,417
THROCKMORTON,Railroad Commissioner,,OTHER,OTH,18
TITUS,Railroad Commissioner,,Steve Brown,DEM,1343
TITUS,Railroad Commissioner,,Ryan Sitton,REP,3422
TITUS,Railroad Commissioner,,OTHER,OTH,199
TOM GREEN,Railroad Commissioner,,Steve Brown,DEM,3504
TOM GREEN,Railroad Commissioner,,Ryan Sitton,REP,13930
TOM GREEN,Railroad Commissioner,,OTHER,OTH,849
TRAVIS,Railroad Commissioner,,Steve Brown,DEM,150726
TRAVIS,Railroad Commissioner,,Ryan Sitton,REP,86523
TRAVIS,Railroad Commissioner,,OTHER,OTH,22691
TRINITY,Railroad Commissioner,,Steve Brown,DEM,973
TRINITY,Railroad Commissioner,,Ryan Sitton,REP,2645
TRINITY,Railroad Commissioner,,OTHER,OTH,154
TYLER,Railroad Commissioner,,Steve Brown,DEM,1021
TYLER,Railroad Commissioner,,Ryan Sitton,REP,3371
TYLER,Railroad Commissioner,,OTHER,OTH,183
UPSHUR,Railroad Commissioner,,Steve Brown,DEM,1444
UPSHUR,Railroad Commissioner,,Ryan Sitton,REP,6746
UPSHUR,Railroad Commissioner,,OTHER,OTH,400
UPTON,Railroad Commissioner,,Steve Brown,DEM,107
UPTON,Railroad Commissioner,,Ryan Sitton,REP,471
UPTON,Railroad Commissioner,,OTHER,OTH,53
UVALDE,Railroad Commissioner,,Steve Brown,DEM,2003
UVALDE,Railroad Commissioner,,Ryan Sitton,REP,2694
UVALDE,Railroad Commissioner,,OTHER,OTH,268
VAL VERDE,Railroad Commissioner,,Steve Brown,DEM,3447
VAL VERDE,Railroad Commissioner,,Ryan Sitton,REP,2843
VAL VERDE,Railroad Commissioner,,OTHER,OTH,602
VAN ZANDT,Railroad Commissioner,,Steve Brown,DEM,1746
VAN ZANDT,Railroad Commissioner,,Ryan Sitton,REP,9457
VAN ZANDT,Railroad Commissioner,,OTHER,OTH,464
VICTORIA,Railroad Commissioner,,Steve Brown,DEM,4134
VICTORIA,Railroad Commissioner,,Ryan Sitton,REP,11962
VICTORIA,Railroad Commissioner,,OTHER,OTH,714
WALKER,Railroad Commissioner,,Steve Brown,DEM,3112
WALKER,Railroad Commissioner,,Ryan Sitton,REP,7434
WALKER,Railroad Commissioner,,OTHER,OTH,531
WALLER,Railroad Commissioner,,Steve Brown,DEM,2523
WALLER,Railroad Commissioner,,Ryan Sitton,REP,6316
WALLER,Railroad Commissioner,,OTHER,OTH,234
WARD,Railroad Commissioner,,Steve Brown,DEM,496
WARD,Railroad Commissioner,,Ryan Sitton,REP,1310
WARD,Railroad Commissioner,,OTHER,OTH,100
WASHINGTON,Railroad Commissioner,,Steve Brown,DEM,1785
WASHINGTON,Railroad Commissioner,,Ryan Sitton,REP,6698
WASHINGTON,Railroad Commissioner,,OTHER,OTH,327
WEBB,Railroad Commissioner,,Steve Brown,DEM,15909
WEBB,Railroad Commissioner,,Ryan Sitton,REP,4971
WEBB,Railroad Commissioner,,OTHER,OTH,4709
WHARTON,Railroad Commissioner,,Steve Brown,DEM,1995
WHARTON,Railroad Commissioner,,Ryan Sitton,REP,5935
WHARTON,Railroad Commissioner,,OTHER,OTH,274
WHEELER,Railroad Commissioner,,Steve Brown,DEM,134
WHEELER,Railroad Commissioner,,Ryan Sitton,REP,1101
WHEELER,Railroad Commissioner,,OTHER,OTH,47
WICHITA,Railroad Commissioner,,Steve Brown,DEM,4615
WICHITA,Railroad Commissioner,,Ryan Sitton,REP,15343
WICHITA,Railroad Commissioner,,OTHER,OTH,899
WILBARGER,Railroad Commissioner,,Steve Brown,DEM,669
WILBARGER,Railroad Commissioner,,Ryan Sitton,REP,1854
WILBARGER,Railroad Commissioner,,OTHER,OTH,86
WILLACY,Railroad Commissioner,,Steve Brown,DEM,1185
WILLACY,Railroad Commissioner,,Ryan Sitton,REP,663
WILLACY,Railroad Commissioner,,OTHER,OTH,210
WILLIAMSON,Railroad Commissioner,,Steve Brown,DEM,35028
WILLIAMSON,Railroad Commissioner,,Ryan Sitton,REP,58950
WILLIAMSON,Railroad Commissioner,,OTHER,OTH,7476
WILSON,Railroad Commissioner,,Steve Brown,DEM,2563
WILSON,Railroad Commissioner,,Ryan Sitton,REP,7025
WILSON,Railroad Commissioner,,OTHER,OTH,574
WINKLER,Railroad Commissioner,,Steve Brown,DEM,191
WINKLER,Railroad Commissioner,,Ryan Sitton,REP,698
WINKLER,Railroad Commissioner,,OTHER,OTH,48
WISE,Railroad Commissioner,,Steve Brown,DEM,1902
WISE,Railroad Commissioner,,Ryan Sitton,REP,9937
WISE,Railroad Commissioner,,OTHER,OTH,593
WOOD,Railroad Commissioner,,Steve Brown,DEM,1446
WOOD,Railroad Commissioner,,Ryan Sitton,REP,9372
WOOD,Railroad Commissioner,,OTHER,OTH,361
YOAKUM,Railroad Commissioner,,Steve Brown,DEM,110
YOAKUM,Railroad Commissioner,,Ryan Sitton,REP,948
YOAKUM,Railroad Commissioner,,OTHER,OTH,42
YOUNG,Railroad Commissioner,,Steve Brown,DEM,652
YOUNG,Railroad Commissioner,,Ryan Sitton,REP,4310
YOUNG,Railroad Commissioner,,OTHER,OTH,224
ZAPATA,Railroad Commissioner,,Steve Brown,DEM,757
ZAPATA,Railroad Commissioner,,Ryan Sitton,REP,268
ZAPATA,Railroad Commissioner,,OTHER,OTH,89
ZAVALA,Railroad Commissioner,,Steve Brown,DEM,1053
ZAVALA,Railroad Commissioner,,Ryan Sitton,REP,266
ZAVALA,Railroad Commissioner,,OTHER,OTH,105
